created_at,mentionee,mentioner,retweet,category,category_mentionee,text
2020-06-04,CGTNOfficial,DanielDumbrill,replied_to,Neither,Media,@ronyeap @GraceBride1 @AngeloG86207806 @taro_taylor @BeijingReview @CGTNOfficial @ChinaDaily 😢
2020-04-27,CGTNOfficial,DanielDumbrill,retweeted,Neither,Media,"“American people are not getting the facts.” A U.S. expert says the #American media choose to ignore CGTN’s documentaries on #Xinjiang , which had an estimated 800 million views on social media, because it, “doesn’t fit into American political narrative.” https://t.co/6bE3Q8EUtn https://t.co/agGGwuEnuc"
2020-02-20,CGTNOfficial,DanielDumbrill,retweeted,Neither,Media,"Fu Ying hits back at Pelosi's ""#Huawei threat"" claim: Is democracy so fragile?

more: https://t.co/6WbPaq9gHH https://t.co/WiZnr87Mvc"
2022-03-21,AmbQinGang,DanielDumbrill,retweeted,Neither,Diplomat,"@FaceTheNation same day interview👀

🇺🇸U.S. Secretary of Defense Austin
9 mins, 0 interruption

🇺🇸U.S. Senate Minority @LeaderMcConnell
7 mins, 0 interruption

🇺🇦#Ukraine Amb. to U.S. @OMarkarova
6 mins, 0 interruption

🇨🇳Chinese Amb. to U.S. @AmbQinGang 
9 mins, 23 interruptions https://t.co/LeoeVtsUAd"
2021-01-31,ChinaConSydney,DanielDumbrill,replied_to,Neither,Diplomat,@JaYoeLife @ChinaConSydney Awesome!
2021-02-21,ChinaDaily,ChinaTeacher1,original,Neither,Media,"Today,  Colombia received the first batch of Chinese vaccines. 
@PirryOficial @LiuXininBeijing @ChinaDaily @fdbedout @DanielSamperO @MJDuzan https://t.co/usIJHl7Jhe"
2021-02-19,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"#GlamorChina A stunning #bridge worthy of the stunning scenery! The Ruyi Bridge in Taizhou, Zhejiang province, became an instant hit with visitors after it was unveiled last year. https://t.co/XVti844RLn"
2021-02-16,ChinaDaily,ChinaTeacher1,original,Neither,Media,"@ChinaDaily I hope you don't mind I used some of your clips to illustrate my perspective on the long-awaited ban of BBC in China. 
I put Spanish translation for my Spanish speaking audience. 
https://t.co/XPaFgxgOBm https://t.co/7HuCZNqueV"
2021-02-10,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,#WhatsUp BBC recently published another fabricated #Xinjiang horror story. Check out the video below to see how we debunked the BBC's tales. https://t.co/nsfjtY73Av
2021-01-12,ChinaDaily,ChinaTeacher1,original,Neither,Media,"Today, BBC lies regarding Xinjiang are being exposed all over Twitter courtesy of @ChinaDaily 
Tomorrow, I expose @thetimes fraudulent ""investigation and research.""
 @benellery and @tkbeynon owe us an apology and a retraction
Watch the premiere with me! 
https://t.co/MDw0iRONnH https://t.co/lAlrrodgDC"
2021-01-04,ChinaDaily,ChinaTeacher1,quoted,Neither,Media,"Great job,  @ChinaDaily https://t.co/IoDTxbuczt"
2022-04-03,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"Premier Tmrw!  

Scott Draper, Fernando Munoz &amp; Mario Cavolo host #CCTV's A New Journey chronicling China's historic Long March 1934-36

6 Episodes April 3-8th 8:00pm Bjng
TV: CGTN
APP: CGTN CCTV
CGTN website
@CCTV_Plus @CGTNOfficial @CCG_org @ChinaDaily @globaltimesnews @XHNews https://t.co/zi3h5GdJiw"
2021-12-22,ChinaDaily,ChinaTeacher1,original,Neither,Media,"Here's bits of my interview with @ChinaDaily regarding the Xinjiang solar panel industry and western coverage of it.
Now that sanctions are on, are you satisfied @Quicktake

https://t.co/Z2LhFPEEQf"
2021-10-26,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"From the ""laundry detergent powder"" they passed off as ""chemical weapon"" at the UN conference, to the videos ""directed and made"" by the White Helmets, how many times has the US cheated the world? A look at the cards below might offer a hint. @zzxang86 (1/3) https://t.co/rbnFKhxmuN"
2021-10-22,ChinaDaily,ChinaTeacher1,original,Neither,Media,"#ADateWithChina 
@ChinaDaily 
Visiting Tianjin and getting to see the balance of Western and Chinese culture, not only in architecture but also in artistic performances.
Bridging cultures is the way forward.
Would you just listen? https://t.co/LsCGt2uNdc"
2021-10-02,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"Meng Wanzhou’s return has led to a surge of corrections in the Western media. Omitting and twisting facts, the Western mainstream media reaffirm their bias and take a reputational hit. #MediaUnlocked https://t.co/j8CHrkWa2r"
2021-08-01,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,China's sprinter Su Bingtian made history by becoming the first Chinese athlete to make it to the final of men's 100 meter Olympic event. #Olympics2021 https://t.co/62ZrfCq1Lf
2021-07-29,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,Chinese swimmers won gold in the women's 4 x 200m freestyle relay at the Tokyo Olympics. #Olympics2021 https://t.co/srSKlb42eJ
2021-07-06,ChinaDaily,ChinaTeacher1,replied_to,Neither,Media,"@Mengalingam @ChinaDaily Hahaha people noticed? 
Thanks for the retweet."
2021-07-06,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"“The relationship between the CPC and the Chinese people is one of unity. It’s defined by trust. And it isn’t blind faith, it’s trust built on past experience,” said commentator FerMuBe @ChinaTeacher1. https://t.co/Kl2YOjFxSy"
2021-06-09,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"Huawei Technologies Co opened its largest global cybersecurity and privacy protection transparency center in Dongguan, Guangdong province on Wednesday. #Huawei #cybersecurity https://t.co/04NQgIfImD https://t.co/NEEatP2tJ7"
2021-06-07,ChinaDaily,ChinaTeacher1,replied_to,Neither,Media,"@ChinaDaily For the two videos on the illegal Uyghur Tribunal, click here. 
https://t.co/y4NF5oNckN

https://t.co/TZGS0xjvXM https://t.co/7LLoleS5Q4"
2021-06-07,ChinaDaily,ChinaTeacher1,quoted,Neither,Media,Thank you @ChinaDaily for spreading the work I do. https://t.co/WOzXphxL3Z
2021-04-28,ChinaDaily,ChinaTeacher1,replied_to,Neither,Media,"@ChinaDaily There are so many misleading facts about this accusations. BCI needs further scrutiny.  #AdrianZenz needs to be sued to smithereens. 

https://t.co/xTdmowTJLn https://t.co/QS1kmRnuTE"
2021-04-20,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"China will never seek hegemony, expansion, or a sphere of influence no matter how strong it may grow, President Xi Jinping said Tuesday. #XiJinping https://t.co/etsN9OYicx"
2021-04-17,ChinaDaily,ChinaTeacher1,original,Neither,Media,"This is a proponent of the Uyghur genocide bullsh*t. 
Two things to note:
1- they lie through their teeth. 
2- @DanielDumbrill has got genuine journalist skills. 

This is staying on my favorite folder to repost as needed. 
Good job,  @ChinaDaily https://t.co/RqSCUO8vlw"
2021-04-08,ChinaDaily,ChinaTeacher1,retweeted,Neither,Media,"#GlamorChina Blossoming bougainvilleas add bright pink outlines along the roads in Fuzhou, E China's Fujian province. https://t.co/yMIVnoxGOw"
2021-08-19,PDChinese,ChinaTeacher1,retweeted,Neither,Media,【一起聯署！要求加拿大放人！】《環球時報》發起聯署活動，在孟晚舟遭加拿大非法拘押將滿1000天之際，邀請中國和全世界正義的網民一起發出吶喊，抗議加拿大政府充當美國政府幫兇、迫害中國公民的醜惡行徑，要求立即無條件釋放孟晚舟。https://t.co/lDz3rfbr0b https://t.co/Dfa2fPsJcV
2021-08-14,PDChinese,ChinaTeacher1,retweeted,Neither,Media,"For my Chinese reader friends, pleased to share this new People's Daily article of my life in China 
这是我新的人民日报的采访！谢谢人民日报！

Many thanks Doris!🙏🇨🇳🌹 @PDChina @PDChinese

https://t.co/w7lyOIGvAP https://t.co/pPcU5RgmAG"
2020-09-28,HuXijin_GT,ChinaTeacher1,retweeted,Neither,Media,"Welcome this ruling. I think it is in line with morality, justice and common sense. It helps the US regain a little reputation in the world. But the US government is in a hysterical state and can hardly be calmed down with a sedative. The fate of TikTok is still worrying. https://t.co/VuKPOBjm8W"
2021-11-23,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,"@ElCndorPasa3 @HuXijin_GT Western media DEMANDED to know she's ok. She acquiesced.
That you demanded it IS the definition of "" staged"" ... You idiots!!!"
2021-09-25,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,@HuXijin_GT Watching her ankles free from extortion...
2021-09-25,HuXijin_GT,ChinaTeacher1,retweeted,Neither,Media,"More than 60 million people watched livestreaming of #Meng Wanzhou’s arrival in Shenzhen. Yes, Chinese people regard Meng regaining freedom as victory of justice and we believe China’s powerful national strength has shaped this result. https://t.co/uPmahPPoRr"
2021-08-26,HuXijin_GT,ChinaTeacher1,retweeted,Neither,Media,"Imagine, Al Qaeda fighters go to visit Ground Zero 9/11 Memorial, how would you feel? https://t.co/4S1CvnHFCC"
2021-08-17,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,"@SaoirsedT @pepelacnasmalce @ftusveld @WayneH87 @HuXijin_GT Crimea was internationally recognized as part of Ukraine. So not comparable. 
Not even the US recognizes Taiwan as a country.  Only 15,  oh,  sorry,  16 tiny nations do."
2021-08-17,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,@SaoirsedT @ftusveld @WayneH87 @HuXijin_GT Read a book or two.  Check UN resolution or something.  I ain't your teacher.
2021-08-17,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,@SaoirsedT @ftusveld @WayneH87 @HuXijin_GT Control your idiocy.  You can't invade your own country!
2021-08-17,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,"@ftusveld @WayneH87 @HuXijin_GT Here's a question for you:
When KMT was defeated by Red Army and they escaped Mainland to Hainan &amp; Taiwan, did they invade ALREADY EXISTING COUNTRIES or did those territories already belong to China?
RA chased KMT off Hainan &amp; decided to not chase &amp; kill those brothers/ sisters."
2021-08-16,HuXijin_GT,ChinaTeacher1,retweeted,Neither,Media,Chinese netizens joked that the power transition in Afghanistan is even more smooth than presidential transition in the US. https://t.co/t1twRIiFme
2021-07-01,HuXijin_GT,ChinaTeacher1,retweeted,Neither,Media,This gif went viral on China’s internet today. https://t.co/OGc4BkxOpr
2021-03-25,HuXijin_GT,ChinaTeacher1,replied_to,Neither,Media,@HuXijin_GT @this_vid
2022-04-03,globaltimesnews,ChinaTeacher1,retweeted,Neither,Media,"Premier Tmrw!  

Scott Draper, Fernando Munoz &amp; Mario Cavolo host #CCTV's A New Journey chronicling China's historic Long March 1934-36

6 Episodes April 3-8th 8:00pm Bjng
TV: CGTN
APP: CGTN CCTV
CGTN website
@CCTV_Plus @CGTNOfficial @CCG_org @ChinaDaily @globaltimesnews @XHNews https://t.co/zi3h5GdJiw"
2021-11-23,globaltimesnews,ChinaTeacher1,replied_to,Neither,Media,@ReconnStation @globaltimesnews The masterminds are in Washington. He is just a tool. The face ... Of a tool.
2021-08-13,globaltimesnews,ChinaTeacher1,retweeted,Neither,Media,"1,352 China-Europe freight trains left in July, up 8% y-o-y, meaning over 1,000 trains per month for 15 consecutive months. The stable running guarantees the smooth flow of the international industrial supply chain: China railway operator https://t.co/6oUQujSX7n"
2021-08-13,globaltimesnews,ChinaTeacher1,replied_to,Neither,Media,@globaltimesnews Follow @MeeWee_says https://t.co/pgWHuo1SIE
2021-08-10,globaltimesnews,ChinaTeacher1,replied_to,Neither,Media,"@globaltimesnews @zlj517 https://t.co/crhKEQmwhY
@MeeWee_says is search banned. 
I wonder why... https://t.co/svxnIGmGGC"
2021-07-10,globaltimesnews,ChinaTeacher1,retweeted,Neither,Media,"""I am proud of being Chinese. I want to become a #CPC member!"" said Chinese action movie star Jackie Chan recently, adding that ""one doesn't need to wait for 100 years, as #CPC is able to deliver its promises to the people in just a few decades."" https://t.co/jDTDzbP0Hz"
2021-07-01,globaltimesnews,ChinaTeacher1,retweeted,Neither,Media,"From an aerial angle, the national flag guards are seen marching perfectly at one pace during a flag-raising ceremony to celebrate the centenary of the Communist Party of China (#CPC) in Beijing on Thu. #CPC100Years https://t.co/d8Dau7wgHd"
2021-06-29,globaltimesnews,ChinaTeacher1,retweeted,Neither,Media,"Zhang Guimei, who helped build China's first free high school for girls from impoverished families and helped thousands of girls enter university, was helped to get off the vehicle as she walked into the Great Hall of the People to receive the July 1 Medal. https://t.co/w0vdyoEPPG"
2021-02-07,chenweihua,ChinaTeacher1,retweeted,Neither,Media,"@mikepompeo Pompeo didn’t seem to care about the sanction until no one will hire him except granting him Distinguished Fellow for Failure at Hudson institute. In 3- yrs in office, he sanctioned many countries to impoverish innocent people. Now he gets a taste of being sanctioned. So deserved"
2020-12-23,chenweihua,ChinaTeacher1,replied_to,Neither,Media,"@LovelyMrPitiful @mad4yu @chenweihua Y sabes EXACTAMENTE la razón por la que los detuvieron,  no? 
Sos el abogado de ellos o qué? 
Te lo cuenta los medios,  que jamás mienten (?!?!?) y que no tienen ninguna agenda,  entonces así debe ser, no? 
China no es como te lo pintan! 
Te lo digo yo con 20 años aquí!"
2020-12-23,chenweihua,ChinaTeacher1,replied_to,Neither,Media,@LovelyMrPitiful @mad4yu @chenweihua Deje de ver tanta película de ficción.
2020-12-21,chenweihua,ChinaTeacher1,replied_to,Neither,Media,"@WillowLRose @RealSexyCyborg @NaChiKyoTsuki97 @chenweihua @Nigel_Farage Watch here! 
https://t.co/7nP4I4XdO4 https://t.co/OmBQlBB4En"
2020-12-21,chenweihua,ChinaTeacher1,replied_to,Neither,Media,"@chenweihua @Nigel_Farage If I may... 
https://t.co/7nP4I4XdO4 https://t.co/kQRpoao6Rj"
2022-04-27,chenweihua,ChinaTeacher1,replied_to,Neither,Media,"@chenweihua @agent_of_change Why are we not calling it the murderous hegemonic American regime?
That's what America's become!"
2022-04-10,chenweihua,ChinaTeacher1,retweeted,Neither,Media,"Some US, European politicians, media frequently used words such as genocide, war crimes, crime against humanity to describe countries they deem unfriendly/adversarial. But until they use those words to call Iraq War or their bombing in Libya, they are just disgusting hypocrites."
2022-04-07,chenweihua,ChinaTeacher1,retweeted,Neither,Media,"I welcome independent investigation of any war crimes, and you certainly should not exclude war crimes in Afghanistan, Iraq and Libya. Not sure what those few who claim to represent the int’l community would say?"
